Timestamp,Date,Measure,Tether USDt,USDC,Binance USD,Paypal USD,Mountain USD,GMO JPY,EUROe,EUR CoinVertible,EURC,Tether EURt,Angle Euro,Stasis Euro,Pax Dollar,Z.com USD,Gemini Dollar,First Digital USD,Ethena USDe,GHO,Verified USD,FRAX,USDS,TrueUSD,Tether MXNt,Tether CNHt,USDD,VNX Euro,VNX Swiss Franc,BiLira Turkish Lira,Australian Digital Dollar,Bean,StraitsX Indonesian Rupiah,BRLA Token,Stable Coin,Glo Dollar,Liquity LUSD,StraitsX Singapore Dollar,Synthetix sUSD,Synthetix sEUR,Poundtoken,BRZ,RupiahToken,Fathom Dollar,Forte AUD,Binance-Peg BUSD,Alloy USDT,Usual USD,AUSD,Anzen USDz,Anchored Coins EUR,M,Elixir deUSD,Open Money USD,USDtb,Ripple USD,Global Dollar,Real MXN,OpenEden OpenDollar,MXNB - Mexican peso stablecoin,Avant USD,Plume USD,USD1,Level USD,Quantoz USDQ,Quantoz EURQ,EURØP,mZAR,Frontier Stable Token,BBRL,BRL1,Ondo U.S. Dollar Token,Pareto USP,USDai,Origin Dollar,USR,reUSD,Braza USDB,USX,Falcon USD,R2USD,USD CoinVertible,Tokenised GBP,MetaMask USD,Hylo USD,StandX DUSD,CASH,Unitas USD,KRW1,JupUSD,Tether America USD,EURe,Neutrl USD,Avalon USDa,Cap USD,Dola,MNEE USD,InfiniFi USD,USDGO,Lista USD,Cygnus Finance Global USD,Eurite Euro Token,Fidelity Digital Dollar,Dai Stablecoin,YLDS,A7A5,AllUnity EUR,SoFiUSD,USDX,USDat,Frax USD,Asia Dollar,USDH,Hyper USD,WesternUnion U.S. Dollar Payment Token,Falcon Finance USD,Multipli rwaUSDi,Multipli rwaUSD,AUDM Macropod,Satoshi Stablecoin,Yuzu USD,f(x) Protocol fxUSD,Frankencoin,Tenbin Brazilian Real,Tenbin Mexican Peso,Theo USD
1774396800000,2026-03-25,Bridged Token Market Cap (Dollar),185093409847.13684,77282587536.85373,40002489.77345508,3955447293.580502,1293476.7267404054,5644423.024646833,91404.9182097959,108361591.42671694,473094916.32940257,825328.0250064882,3060209.872432495,14445662.575890873,40549460.53873461,718190.7566219618,43605439.22756682,342098760.53598183,5915053545.351635,583410042.0023209,15266.715744727591,268219718.50023246,8078353572.343947,280778369.481617,919800.0000000001,319854.11483999994,7355650.910072136,1678554.6909752805,3370324.973972201,795914.4109529853,10255682.076949565,7772197.911550763,120500.99297689529,2950202.7935095066,12406683.582466427,1804255.0539875003,30131918.812343877,15880285.120443068,19795652.643680423,19660.5554235182,60270.97659794103,52057781.36499588,6174130.691758805,1059359.8045913505,3586692.511359512,283608653.87290895,1216143.4380823337,559371548.3838199,132901385.35074665,16843561.840346392,53880651.3313516,210070552.66169435,90061.78271680333,39641.93754911359,942367415.0424305,1436944539.0019073,1352768799.9226573,255828.53643234924,53587458.356609404,1600081.4995670002,122760923.88362557,7526775.339372739,4419903018.196926,683194.146640689,50932029.83904232,18603202.7403967,8549171.935858695,120015.82727629274,1462753.6424094806,4142776.2246801797,1095257.4267982412,57777405.212960444,3569008.9366979636,298381903.45688784,478112.65665029554,47423765.797032714,182640854.93334955,71181316.56418325,359137952.5398731,1747113219.810296,7352502.580089998,26828185.986078076,15930347.695314141,15611725.010672295,17118994.77845622,99572764.03036544,120327278.93168455,102525235.63077396,76715,82509026.31701012,27748607.70388007,572289.7908704566,185315086.5459981,213419545.30680916,98317812.36707568,181824726.52986652,100900903.32098094,116937321.0028547,68000230,76168221.72600758,71425813.36257806,54526799.85721885,50392448.46241561,4308688058.724507,582957912.4705126,12454278.378483202,1145152.4529531081,88000223,2924.833662,,119028986.9417204,16221237.226592556,88199068.12986867,1139480.4566063678,73.15,,310010160,,2033532.064424785,132620532.04032841,18174889.344786588,18651738.460967015,35225712.63455612,,,
1774483200000,2026-03-26,Bridged Token Market Cap (Dollar),185113064488.27115,76699488759.66719,40039755.12812821,3890709597.8743453,1293652.9857410174,5286851.604106141,91404.9182097959,106718942.71884595,469664316.6749732,762446.392385216,3046988.8954464104,14315133.981255677,40552487.07580701,723132.3302879554,43703324.87993459,351950401.21497285,5922581504.459353,583727286.8220304,15266.715744727591,268224205.49832422,7926183815.072039,280830408.96425754,919800.0000000001,319854.11483999994,7355277.578926495,1659259.3481449448,3377073.5334090223,860338.0171747132,10888611.84974096,7719772.508826546,120500.99297689529,3107729.318735348,11960893.342120204,1806478.486740177,30035512.389003813,15867587.206665318,20766104.0078937,19661.33827558876,60270.97659794103,52336199.34030707,6323026.3540206365,1032144.6579606234,3557180.1060934383,283171866.84248376,1216143.4380823337,560270652.3697275,129710607.9688439,16816295.685280677,53636295.000525326,203071605.07888535,90061.78271680333,39641.93754911359,943165238.1041937,1411435990.1637805,1364693916.0334392,256160.9349027851,53502685.92995734,1102091.3859966437,123998635.9565262,6008593.487952566,4409344789.510486,683123.6352155295,50981265.385116726,18520258.086517237,8541010.466288555,119306.17719895975,1462753.6424094806,4272312.581995274,1095257.4267982412,58357222.83687918,3492111.098782081,299516882.5472599,478498.4423719579,51333760.77951919,185037747.04115486,71409611.46457388,352323492.93691623,1748371567.4391851,7352502.580089998,26811601.600762397,15895258.453079848,15611018.905067416,16718597.085126169,99606368.25584123,120447431.30162917,102753570.75852449,76715,82679761.22972845,27746746.859668847,571080.3956391796,185809695.84203875,213441309.79635376,97625050.1270819,181833192.1512596,100376609.78870127,117561281.10712694,68000230,76140287.19899073,71424003.93063727,58901932.81720277,50380460.1515049,4306099979.192405,590943867.2703713,12286931.581404788,1139487.498054101,100000223,2924.833662,,117359242.49144112,16212224.254110266,91775288.5960306,1138372.6923363353,73.15,,310010160,,2031456.3119535076,132631529.48074113,18065982.985935554,18647209.73595148,35497633.03655237,,,
1774569600000,2026-03-27,Bridged Token Market Cap (Dollar),185014439584.62463,76357774116.65259,40041793.45024221,3879021755.406396,1289962.1702261276,4973512.860225364,91404.9182097959,107607361.78141439,475455400.93072677,822758.2573166912,3034322.6709526726,14552977.370612755,40546515.95887661,724827.0022637175,43434875.945624866,354698438.70953417,5903428990.859969,583508567.5821675,15266.715744727591,268160532.11869934,7868027568.860875,280691875.4438065,919800.0000000001,319854.11483999994,7352327.879401224,1647830.2861098056,3388814.473320755,859042.608578918,9883019.05327563,7465434.989705502,120500.99297689529,2926367.837295344,14956489.797370221,1806284.2296113942,30004178.269197937,15802441.072954629,20027284.641389556,19445.173579347425,60270.97659794103,52121763.82325857,6208410.5187832555,1084846.0016329286,3530482.444954665,283565709.97610426,1217148.7833021495,559056991.9273399,135554341.78191265,16816959.199238814,53575501.64051989,204591673.06202835,90061.78271680333,39641.93754911359,944391491.4870889,1410323637.376467,1365556099.554398,253936.00507161947,53173651.39246435,1098798.082040427,128766696.1832248,5948365.209459484,4399884801.185227,684444.2015719031,50988798.31658413,18445698.63439159,8567433.136099938,125791.52873064268,1462753.6424094806,4903296.895618063,1095257.4267982412,62447293.295728385,3492111.098782081,299272835.25645965,479685.79058407265,35045211.269030645,186343953.60105038,71806403.70139267,352183862.4697868,1747356551.268656,7352502.580089998,26821186.796425737,15828217.604027534,15420404.561136903,16921851.44047586,99544258.19215025,120497822.16266887,103735022.10107854,76715,82664800.58705059,27735518.17476703,568130.2415001418,185808674.95938265,213189462.33969238,104699440.09633155,134936624.94157866,100266460.64028363,118426336.43773267,74000230,76159046.54189338,71416379.4204882,58786741.55861436,49089030.29890118,4298365865.506132,601785804.9832811,12217002.731831908,1137347.863342446,100000223,2800.853662,,115641180.42688559,16216425.189891469,91553059.71362384,1140742.8895457494,73.15,,310010160,,2018410.0428653676,132550575.015823,15408426.217299948,18038439.267725985,35334251.341351256,,,
1774656000000,2026-03-28,Bridged Token Market Cap (Dollar),185127589946.9251,76328217519.68427,39999714.76748912,3868922538.6348076,1287074.4298241423,5232729.458892379,91404.9182097959,107621354.52784118,474901519.5606861,791812.5798068111,3040551.21085202,14365746.507994039,40558461.15148117,727467.8607835976,43495985.39234705,354455839.3104148,5884654914.349315,583533774.8891724,15266.715744727591,267716850.9864549,7886655944.621027,280610940.23408854,919800.0000000001,319854.11483999994,7354125.7404371835,1652029.0271265167,3368164.85454401,857421.0285992599,9850700.854302123,7354822.2778402,120500.99297689529,2886268.667900505,12946604.13251915,1804181.2578702765,30165340.550706685,16008316.042561725,19783647.67197612,19415.05340732687,60270.97659794103,51975682.244460575,6297261.208625391,964319.1400056713,3528225.0533991125,283734853.7622187,1217148.7833021495,560349048.0714496,135619828.90422493,16831966.383460127,53532900.861481786,205091734.87207434,90061.78271680333,39641.93754911359,943337467.0394334,1410188524.3589673,1372997025.246505,251679.36671507475,53192228.42197883,1088275.7533451829,127773492.68274508,5934610.822827993,4394712598.232907,683894.1402291781,50987018.491194,18410861.080072418,8561678.283164227,125791.49200126943,1462753.6424094806,4916721.85918888,1095257.4267982412,62447293.295728385,3536850.6989052556,298979711.5266724,479965.5915307459,29569752.30942951,186309996.63104838,71827628.61127485,352178220.133204,1746909790.9013093,7352502.580089998,26819851.53212415,15753407.569048963,15930851.915507404,16713285.756535634,99547928.64255539,121848643.07036373,102990182.42702332,76715,82678694.39639632,27730772.09579103,567155.054823902,185316279.776998,213189462.33969238,103438331.91019642,134985130.2488422,100335787.15512918,119289723.70272501,74000230,76210105.16085315,71422542.7395874,58647081.48250173,49080727.26176772,4301872972.396649,603711077.0283207,12180327.743630301,1135223.2951196192,100000223,2800.853662,,115728315.74575672,16207828.15218981,91134596.28682359,1142460.0426617707,73.15,,310010160,,2012293.6920038045,132532727.61300129,14326303.012098227,18212396.430867884,35260322.498698935,,,
1774742400000,2026-03-29,Bridged Token Market Cap (Dollar),185117028617.84204,76331724578.33122,39988683.521591045,3867437891.981421,1289780.6906846126,5214318.351341483,91404.9182097959,107576563.95219368,472506953.5533836,622848.2229627515,3004689.779438405,14497389.935387578,40532691.37539521,726474.8841367317,43448921.934091054,354540507.3666972,5883592923.757626,583442825.6847237,15266.715744727591,269750341.91304696,8040221250.602099,280549834.21103,919800.0000000001,319854.11483999994,7350099.483729205,1648644.7733734017,3361087.902117479,857358.2761187255,9847427.580883428,7322317.785295141,120500.99297689529,2819253.638505156,12971284.123172365,1805552.5398174583,30076562.691125356,15989658.826060284,20119768.540423572,19329.369491583522,60270.97659794103,51896774.21109664,6320778.856747381,1141573.1878361702,3527901.471987738,282946823.37521917,1213498.486608363,560431745.7656311,135624187.32216296,16808382.207515597,53516209.51111415,205091799.90861234,90061.78271680333,39641.93754911359,943123634.236538,1410396606.4265103,1372811145.8780684,250422.51282002358,53240788.16569828,1087883.0484463987,127260509.5496905,5948299.002586386,4397262030.625211,683187.3657849076,50991179.34666981,18325255.179554723,8566786.63484166,125332.86805434001,1462753.6424094806,4920808.857519517,1095257.4267982412,62447293.295728385,3537283.6116275606,299450357.59261507,479347.17084867484,28644720.324051816,187678649.7439246,71843897.4911157,352174365.1309574,1746584391.2279825,7352502.580089998,26818790.481992826,15741876.578037148,15927184.057858877,16291350.718483523,99506809.23927036,121773753.3810799,102346923.86658393,76715,82596345.53387457,27754400.37067807,564271.2755014119,185120162.76629576,214116279.53476048,103294224.9225362,134866015.97334397,100377506.52622485,119088090.15089923,74000230,76165713.23879953,71422292.64914475,58587259.80230849,49082601.413357615,4327219568.599315,609118139.4051065,12248013.823573707,1134904.838592061,100000223,2800.853662,,114962225.42610736,16203498.926115999,92240153.3435201,1140688.568629034,73.15,,310010160,,2012636.651387494,132522920.16509342,14326737.006580058,17987499.447753217,35179513.18959092,,,
1774828800000,2026-03-30,Bridged Token Market Cap (Dollar),185328334715.75464,76108453493.99919,39936987.527744144,3901128341.016915,1290868.7214854024,5776753.255410338,91404.9182097959,108199705.14321509,469364562.44397366,617420.9449450884,2998498.522399576,14531343.498615485,40547382.47576007,726560.2798704366,43040160.86350344,352383183.3493946,5876680272.376959,583434671.0340085,15266.715744727591,264973686.99647924,8210333332.836459,280545397.90256965,919800.0000000001,319854.11483999994,7350132.496656143,1614213.600881543,3339007.2021020865,858065.8046916188,10216153.20506208,7309069.981977107,120500.99297689529,2683288.741135474,11963320.046233678,1804906.454830313,30099206.44437467,15996054.631436445,20167293.387351047,19328.742767380445,60270.97659794103,51905026.51017691,6359780.771183275,1051327.9701094872,3509674.9738412183,282822983.56539965,1208077.9742754742,561478856.4961444,136206744.3465249,16832825.368397687,53403401.2827074,253689587.29904833,90061.78271680333,39641.93754911359,942746899.7071582,1416463825.2149987,1377743564.5762012,251601.58702091154,51235176.91915426,1162961.8664673008,127002177.08546928,11260617.818295112,4391233555.384229,683769.083523276,50996551.36327575,18366660.80389898,8513832.136228636,119370.47691201295,1464658.0787991975,3959307.420870989,1095257.4267982412,66772993.56023815,3339031.9755180217,299193391.14306706,479594.84237750416,28966178.37900179,188062168.76514697,72231440.01252724,352169864.43306166,1748429669.0279584,7352502.580089998,26816866.840749595,15770226.69966003,15231751.932944182,16306014.546034018,99475402.741702,122695298.13854928,103240381.40167513,76715,82619998.7779648,27767112.04272572,565966.0752564659,182666194.68258852,214113110.48479015,105531859.23112962,134836641.65989396,100277213.1375193,117843387.45507972,74000230,76132944.16191642,71422735.84586047,58533054.32163096,49094978.51679962,4352805478.478366,606543879.9652982,12232350.949449457,1132913.0258676866,100000437,116891.853662,,114914154.55487362,16210870.159083221,89042789.46309733,1042938.0909868134,73.15,,310010160,,2008644.383787228,132497064.4504585,18111669.307760354,17915764.00119744,35076669.28339355,,,
1774915200000,2026-03-31,Bridged Token Market Cap (Dollar),185314017069.93625,75847737715.89392,39997714.26783762,3926946903.730175,1289835.0193091633,5314371.762204801,91404.9182097959,111341646.76534033,465521108.09978205,690895.5907658108,2993130.9253719486,14498553.286881238,40550421.99364223,726560.2798704366,42891680.19646258,350148962.4609262,5879001709.518418,583454962.663763,15266.715744727591,268404718.60173342,8370267113.550667,280623903.1329499,919800.0000000001,319854.11483999994,7348173.926962055,1639095.0708731557,3350995.5350501044,858065.8046916188,9494021.206615614,7469533.568899285,120500.99297689529,2609775.3539547287,11961178.04277329,1809850.9730621828,29982513.82885273,15968654.079861773,20002206.563813206,19328.742767380445,60270.97659794103,51980003.182722166,6327108.18687906,1208853.7265070842,3507205.0803816733,283326700.6794788,1215540.3844244098,561324762.785281,147107282.30505058,16834123.67245029,45211155.610478446,254189653.96752635,90061.78271680333,39641.93754911359,936910179.7374539,1247492595.8312023,1401430990.1702826,250381.56152502866,47808666.36653,1188593.926305674,126802821.1082216,6552427.903872471,4392283994.516278,634828.4254669023,50971464.07758358,18347990.4119257,8455351.486770786,144027.447753237,1462753.6424094806,4532908.353465099,1095257.4267982412,78332437.18822116,3334427.86660361,299275121.2690432,479464.84321416944,25239724.025634106,186983680.1535751,72915503.07085015,355123168.45194983,1747509215.9702127,7352502.580089998,26308855.182120778,16458212.259241149,15732154.32177406,16354582.878900187,99282152.04997742,122991746.53307912,103401628.66101772,76715,82723535.52840209,27764861.50116396,565440.7442352391,180607069.0010799,214115468.3630199,97367319.64043006,134876288.4483314,100387630.49527377,116116164.7965613,74000230,76212197.026046,71416969.65971722,58400644.25477995,49072953.762409,4390856459.074326,596550751.3619102,12187814.626943413,1129519.3486086924,100000437,116891.853662,,114838382.29306751,16212373.065450722,90414560.92133737,1044643.5133363069,73.15,,310010160,,2012824.8447257848,133316528.45573883,18463021.963906575,17673929.911095742,35668128.000678204,,,
1775001600000,2026-04-01,Bridged Token Market Cap (Dollar),185159647826.85947,75811820641.75645,39966507.570867695,4002389552.6382556,1291368.8192491466,7706599.419625905,91404.9182097959,113636271.38053527,469979068.5835303,684866.4710905444,3039476.0164673035,14474510.31909173,40535689.80538669,726560.2798704366,43135059.61283723,350065920.70590484,5874980546.617139,583439846.9714278,15266.715744727591,268358247.84703752,8176976032.852554,280501314.4414573,919800.0000000001,319854.11483999994,7365833.869265292,1649286.0007928275,3368697.559502604,858970.6449697883,9939652.075141516,7715728.135182522,120500.99297689529,2864495.235191654,11966992.800978903,1809656.937307003,29991855.666855585,16025357.118992079,19904911.495146554,19423.34625818654,60270.97659794103,52579182.14786978,7174193.195104505,1079701.4979447075,3541486.9724568916,282935269.99426347,1215423.1648228788,560932548.5615768,147097960.5995574,16841773.59530978,45644949.49693247,256690246.59925136,90061.78271680333,39641.93754911359,936985165.6112274,1308471428.7896798,1421428070.595897,253397.4978939683,47715677.67185107,1196699.1292164722,126594875.5690211,5864954.218835379,4400076556.987941,683636.2109680203,50974400.64629752,18524433.985859834,8537189.699802825,139675.50142638857,1464658.0787991975,4786616.024839892,1040107.9349088931,76486079.60179392,3334427.86660361,298562567.0930552,553904.2214614088,25743796.112746533,186952519.04313236,74014692.65409066,358637347.6148196,1742997146.9602408,7352502.580089998,26324567.079483192,16405110.559230525,15721351.965142502,16959221.40100113,99392596.638614,122925928.71984266,103256413.77114543,76715,81841785.28529763,27764643.792210713,568902.6035699141,177083723.04993823,213228729.74426657,102414908.20751311,134779766.14245227,100317339.4323425,117312011.21996534,74000230,76116852.92609261,71521899.23924258,58944357.085243985,49542994.52175311,4419167170.103184,601745870.8402652,12279577.940618709,1140837.286194772,100001437,216891.85366199998,,116075790.0219083,16200050.860879473,91955179.69733185,1040818.4807492931,73.15,,310010160,,2021323.512807689,132645451.75350113,21044589.1003007,17693043.06002294,35468417.6540984,,,
1775088000000,2026-04-02,Bridged Token Market Cap (Dollar),185490900404.1922,75882850856.16377,39896395.87964526,4064675445.592528,1293651.0798940142,7305838.922158656,91404.9182097959,114380331.76486786,473936750.15547526,666151.3083811249,3042757.0990567626,14412914.81691654,40564382.192040496,730915.0997549943,43198761.24756662,350323027.1013006,5885397350.502303,583728087.9555333,15266.715744727591,268105538.6023097,8326356002.250419,280693895.8106911,919800.0000000001,319854.11483999994,7348548.576029544,1650847.932645192,3398080.45216072,858311.7800373854,9984866.737186883,7683198.427743397,120500.99297689529,3131756.4226698275,12098047.159085672,1810907.7463298177,29483278.21921986,16064838.218953136,19706301.475113362,19345.05367521176,60270.97659794103,52961036.719882786,6446421.811613703,1248033.9724407247,3547087.576746928,283267933.3235001,1216360.5481527832,555917418.0760869,147452055.50791803,16627562.79506268,45702685.308959894,253725278.84727135,90061.78271680333,39641.93754911359,937943821.5769081,1370843656.214108,1453489861.8315434,253690.65243902532,47490550.19436876,1287915.4558734186,126937468.02505389,5608699.559804458,4408397928.938049,683074.958753889,51002616.72679776,18554544.206658166,8536420.219206065,93969.70154895898,1464658.0787991975,4971382.304549364,1040107.9349088931,73444852.75004804,3164762.188767106,297954869.4755918,554189.6495493161,21483864.2194968,186929817.82637212,74715988.3220041,356605530.038271,1745061747.8193026,7352502.580089998,26313048.3505205,16437990.762800362,16226205.285134355,15437027.008428033,99445588.70146653,117582480.03121579,103069492.14803937,76715,80822322.69945884,27774939.520612642,570472.0818304593,177771519.11663485,213558568.94064164,102126489.98772654,134937952.30853823,101751813.75697401,114921181.64605428,74000230,76213600.2411308,71428736.62251404,59057593.374883436,49539834.772643566,4433504586.591553,620046617.1140243,12339219.558606124,1142530.5437750476,100011437,216951.25366199997,,114889766.48804215,16215817.127106935,92216260.8803614,1043722.4131196275,73.15,,310010160,,2026698.3129450078,132583991.24839182,21325992.589523535,17725700.246539794,36226066.43965575,,,
1775174400000,2026-04-03,Bridged Token Market Cap (Dollar),185517094199.35873,76212934127.0336,39957654.50932575,3943843724.3375893,1293618.5254437686,8298567.988862278,91404.9182097959,114277342.01391904,473574643.211203,677531.8049931552,3031807.85796324,14355304.25798033,40556793.9802687,726709.4593493349,43365832.5822396,349985334.7160739,5886886417.714199,583706533.6397873,15266.715744727591,268053179.07227117,8335096528.336333,280939181.5459765,919800.0000000001,319854.11483999994,7351807.397362374,1647995.1358169562,3375822.3887487426,858310.5842168196,9963320.094720572,7544016.460271462,120500.99297689529,3131731.1340483846,12079947.256142931,1816517.5084615096,29414775.374399133,16031748.959447162,19305817.64733779,19522.466647272842,60270.97659794103,52895054.67485799,6309003.092290794,1141320.2925132308,3544826.7997432724,283125489.41301996,1202748.1899216797,558058666.6905235,147494493.2136106,16759079.314344876,45562699.339693524,254725349.99886835,90061.78271680333,39641.93754911359,937967199.3616731,1370698734.4613593,1476588560.3867404,253246.22731207765,64476762.44671839,1289171.3773070879,126216373.04995246,4667785.550409476,4411712477.562501,683184.4081851053,51014802.177752815,18476180.095290415,8512515.546615122,93832.48566806513,1462968.3348689894,5019821.9415921755,1040107.9349088931,73444852.75004804,3164762.188767106,297948958.43884534,554416.6462418583,19718040.884951275,187545180.31238002,74815064.67200412,356765197.1364243,1742163295.9599984,7352502.580089998,26307809.75167729,16432132.575731194,16273052.365609817,15479169.334560568,99716173.98219778,119323072.86563765,102395668.93253738,76715,80703665.32977462,37772154.82900683,568392.2813974618,173824259.73344654,213421040.23153216,106527661.7694758,134830519.09090042,101761996.0623,114137601.21649282,74000230,76155758.63443469,71426653.59892789,58799645.8093924,49526457.38551195,4440347080.005679,618905719.053676,12260037.47286029,1137823.1105135432,100011437,216951.25366199997,,112703791.878403,16210451.877385136,92166075.69477333,1041973.5323472219,73.15,,310010160,,2019764.4154674902,133136672.3366537,21364186.18639027,17627471.656919565,36299042.59890864,,,
1775260800000,2026-04-04,Bridged Token Market Cap (Dollar),185472431610.67734,76197197630.62466,39510683.64501648,3943739132.980203,1293705.927927839,8153603.800051901,91404.9182097959,114356531.88456252,472878250.697619,685869.6347200134,3031033.5952011044,14253979.84720198,40579189.707123935,726086.6421026965,43421723.44905265,350303198.93032134,5886532107.452654,583399087.4707483,15266.715744727591,268715876.76362085,8327194935.027334,281128046.3231119,919800.0000000001,319854.11483999994,7352455.804756068,1644548.2943686065,3378719.356088168,857405.5476418411,9930365.270036243,7355545.21206418,120500.99297689529,3054926.240651448,12078150.837156784,1816521.2704520854,29497278.842631444,15248514.201818455,19382537.227387965,19522.466647272842,60270.97659794103,52688507.13531846,6441882.739292147,1191904.4192801113,3546626.8195212474,283468151.01165044,1202748.1899216797,558577442.6102026,147500041.71682277,16815691.315306216,45459964.93393887,255225419.82788736,90061.78271680333,39641.93754911359,938027992.445621,1370804783.3662562,1476722095.8553054,253294.61314534227,64451930.57774863,1311508.6540396698,125884812.17280878,5274517.892827211,4411809758.008209,682938.5525844328,50988447.23819113,18439586.53536811,8500916.5792695,94006.54920533346,1462753.6424094806,5045127.028778783,1040107.9349088931,73444852.75004804,3164762.188767106,297981580.71735513,554360.547407668,52110126.4975716,186971273.3341046,74862988.10217609,356710138.2829834,1742959552.3530793,7352502.580089998,26308740.34215817,16270154.632296298,16771996.059788896,15398013.316923479,99522179.95908064,119239162.63098873,103887763.70766073,76715,80602626.62685387,37757321.11606612,566528.1393063539,173514460.1720547,213627274.60652098,106052298.67909192,134956412.09344244,101792520.59063885,114432517.90920387,74000230,76229899.52945493,71425347.9697084,58678408.412516914,49535990.61343256,4444999387.167728,618866836.3790301,12308867.773690315,1136186.4442276102,100011437,216951.25366199997,,112814907.05384591,16232309.83628457,91929095.56805469,1043560.012818763,73.15,,310010160,,2019235.733979722,132683385.43753365,21123431.268112145,17830011.992051356,36239019.27081601,,,
1775347200000,2026-04-05,Bridged Token Market Cap (Dollar),185487239358.23245,76161684419.87656,39952707.33908285,3966143182.2601576,1294061.1227276328,8098263.468718999,91404.9182097959,114312456.91036758,472990754.4479272,685990.0865127821,3030694.056232194,14344458.567128152,40564984.69130866,726028.3506100252,43411266.16927399,350182399.6329825,5885465262.079645,583734277.2184883,15266.715744727591,268757008.8216641,8330042048.940707,281021911.5232631,919800.0000000001,319854.11483999994,7350023.902100943,1639907.9208948738,3364827.974664344,857402.5927569062,9939296.024377089,7238047.088392827,120500.99297689529,2943590.878660877,12058538.573978577,1813544.4715682862,29425945.940465055,15222239.161777986,19430870.031074673,19354.13770225429,60270.97659794103,52728311.29457683,6615937.760253258,1214008.9994034802,3546628.0938844047,282781772.4083922,1210814.2523063587,557029941.8016672,147959837.8559258,9942889.668080216,45439692.59953777,255225483.09040335,90061.78271680333,39641.93754911359,938176088.2602208,1370949531.032768,1476821674.5074642,253294.61314534227,64455375.540083036,1316977.8206994466,125894821.54800123,5369816.290861024,4412486514.413006,683027.0545435395,50977122.153875686,18448836.885246348,8528161.532282047,93806.89160773714,1462753.6424094806,5076023.514984582,1040107.9349088931,73444852.75004804,3164762.188767106,297970329.33786845,554744.2783003312,41598717.777753,187393579.74339402,74928349.66191997,356701317.92866564,1742506156.6148858,7352502.580089998,26308369.744741738,16272576.147841513,16769601.24318897,15230541.240039954,99046745.48167752,119258750.81700628,104770518.32061571,76715,80603382.3889934,37766685.068127364,567006.2882057563,173519398.1478175,213618560.04656798,105992050.27344061,134987961.13407096,101843372.07769112,114175737.5438354,74000230,76249388.57131223,71380593.3407761,58658625.423685595,49530421.027654566,4448462005.659146,618897653.5618701,12365353.325338254,1135661.0296092895,100011437,216951.25366199997,,112818696.89574656,16231152.307437629,93209010.7462316,1044666.7394055887,73.15,,310010160,,2020193.0095949792,132339568.30759507,21136185.291383818,17795661.167413257,36318360.68049353,,,
1775433600000,2026-04-06,Bridged Token Market Cap (Dollar),185395803771.3578,76507923364.59106,40016921.08262035,3942004360.887645,1293913.889339383,8138906.56186393,91404.9182097959,114440163.59258914,476884388.7218939,700181.7769077586,3041941.4095138456,14319418.363270089,40565039.57074594,723552.6903552917,43620513.45967814,350291905.60274523,5884484871.878843,583624351.8904095,15266.715744727591,268891190.1441897,7818942332.302486,281009200.21409273,919800.0000000001,319854.11483999994,7354209.447948587,1638902.9465584084,3371646.5285145957,855821.2838820019,10352496.668553816,7476190.4224303225,120500.99297689529,2831983.3823763104,12048056.761592155,1817693.4721367816,29498240.701980855,15258554.318616316,19523263.089004263,19354.13770225429,60270.97659794103,52768663.52297791,6357899.620045153,1151549.3967396426,3543102.2056287755,283559162.660376,1212059.4862327725,557137116.2609922,147956868.01326752,9948257.946881618,45463378.724673495,255225539.54350933,90061.78271680333,39641.93754911359,937506300.0813179,1359916072.1934705,1522274669.9023726,254158.41386859413,64470799.7028479,1312120.9185522746,127938825.37168536,6005080.936461787,4411436895.344893,677703.5896051448,50967006.354756236,18432985.367030766,8613395.374849867,94400.55321194581,1462753.6424094806,5150478.389858929,1113640.5907613572,69651264.25983652,3308578.055142964,227190526.45624486,554463.1768705632,32026708.44341856,187471971.7582266,75599654.4202093,356671533.65115386,1740641207.7951236,7352502.580089998,26314775.468841825,16258434.820081659,16769679.208592243,15231027.358295294,99649441.42788963,119111186.02591783,105275170.63753816,76715,80562607.12275295,37761227.165540025,567326.6319733488,171462377.99827674,213344381.80282304,105949419.11977346,135003564.7380991,101721291.26387508,113774276.72282083,74000230,76216759.67609668,71488443.98736131,58658316.316293105,49542094.14643283,4465701541.821621,613551091.9757046,12355820.608075323,1134630.4532108582,100011537,216851.25366199997,,115172333.99126655,16231207.858286131,92527003.80023824,1043877.5834482535,73.15,,310010160,,2025037.639931991,132546551.81642815,16839357.314380288,17899212.26561997,36307264.221525945,,,
